RA,DEC,Instrumental_B,InstrumentalB_err,Known_B,KnownB_err
27.64324188,67.69808197,-12.749196503283631,0.001253662926065239,14.533,0.003
27.88089561,67.71084595,-13.600321772370702,0.001142663105449039,13.583,0.003
27.64975739,67.73271942,-11.678782883668175,0.001327104297285516,15.604,0.006
27.7927494,67.65895844,-12.837257879817795,0.0012428693626938584,14.201,0.007
27.62024498,67.73627472,-10.111418392907016,0.0013644864282507008,17.176,0.032
