RA,DEC,Instrumental_R,InstrumentalR_err,Known_R,KnownR_err
103.02062225000002,-0.30508333,-16.367936959779676,0.00045722264224156003,9.528,0.001
103.01408386,-0.45511112,-16.528448373310493,0.00043551653095128,9.412,0.001
103.00787354000002,-0.456,-16.375161769494817,0.0004551068303932252,10.427,0.001
102.89054108,-0.19208333,-16.429529364793936,0.00045214395752749833,10.226,
103.15512848,-0.32233334,-16.114690891762958,0.0004927612677780048,10.543,0.004
103.04795837000002,-0.32122222,-15.293692190459558,0.0005914010302422659,11.203,0.001
103.15296173,-0.24211112,-15.84593109515784,0.0005288366762700035,11.566,0.003
103.0769577,-0.33875,-15.425970747464143,0.0005776259986005765,11.664,0.004
103.11645508,-0.22863889,-15.614289918684165,0.0005579361034445599,11.92,0.004
102.87779236,-0.31630555,-15.591704837387974,0.0005600641782403695,11.88,0.003
103.16696167,-0.28741667,-15.575620705181702,0.0005616567547583036,11.54,0.004
103.01887512,-0.32730556,-15.504421948705483,0.0005680906257153336,12.191,0.003
102.95658112,-0.35436112,-15.044584701969555,0.0006176733198009798,11.469,0.006
103.04141998,-0.39222223,-15.065733128125133,0.0006153559159625393,12.641,0.005
103.07862854,-0.39244443,-15.098213728982499,0.0006107160397446283,12.596,0.005
102.86245728,-0.26002777,-14.749328416190169,0.0006471226445021369,12.388,0.003
103.0572052,-0.32227778,-14.680730934562716,0.0006490623671610889,12.385,0.004
103.04929352000002,-0.30702779,-14.445156253355274,0.0006636448366999105,12.81,0.005
103.05558014,-0.32788888,-14.435880938673524,0.0006671332688069323,12.316,0.003
103.06874847,-0.32805556,-14.153774956632246,0.0006862498182895687,13.383,0.004
103.15853882,-0.27594444,-14.174171294950773,0.0006863903197364147,13.534,0.005
102.96583557,-0.33777779,-14.247070694472903,0.0006809223960188366,13.394,0.014
102.86791992,-0.27372223,-13.972399464059855,0.0006999615375405435,13.718,0.004
103.14537811,-0.25716668,-13.902405438263246,0.0007023645631771188,13.532,0.009
102.87308502,-0.41411111,-14.189273891164495,0.0006835455255204496,13.941,0.008
103.15650177000002,-0.28436112,-13.827130986407024,0.0007028328154747788,13.714,0.005
102.88141632,-0.44044444,-13.688163014752062,0.0007080309394241783,13.868,0.007
103.08791351,-0.264,-13.449487894014284,0.0007197316310888792,13.511,0.005
102.91625214,-0.42830557,-13.23276174616283,0.0007240820173872971,14.438,0.031
102.96387482,-0.40591668,,0.0007594682925529044,14.777,0.032
103.00450134,-0.40102778,-11.249028796093334,0.0007526149271460553,14.756,0.029
103.04929352000002,-0.38980556,-8.48136245743539,0.000756921819543339,13.537,0.007
103.08333588,-0.37566668,-11.854997250432952,0.0007488231795853215,13.533,0.01
102.94579315,-0.39627779,-9.046558271999782,0.0007593882059024702,14.669,0.049
103.08108139,-0.3925,-15.076825131140769,0.0006138430460984448,14.228,0.013
103.02979459,-0.40591668,-13.318858350146991,0.0007202697807199856,14.208,0.041
103.06874847,-0.42447222,-11.26429969002597,0.0007521554240515431,14.95,0.107
103.02716827,-0.42625,-10.65311085696667,0.0007541484567963311,14.611,0.015
103.02716827,-0.42625,-10.65311085696667,0.0007541484567963311,14.611,0.015
103.00450134,-0.44888888,-13.251127250702178,0.0007172516683306983,14.887,0.015
103.09837723,-0.36330554,-10.740278881044114,0.000752866098923903,14.728,0.017
103.11837288,-0.35263889,-9.539411652443677,0.000757784308156251,15.021,0.03
103.11837288,-0.35263889,-9.539411652443677,0.000757784308156251,15.021,0.03
103.08108139,-0.37830555,-11.430647382377064,0.0007508859119540477,15.409,0.071
103.08108139,-0.37830555,-11.430647382377064,0.0007508859119540477,15.409,0.071
103.05958048,-0.38805556,-7.860288077215488,0.0007574732148714231,15.784,0.094
103.05958048,-0.38805556,-7.860288077215488,0.0007574732148714231,15.784,0.094
103.07275415,-0.38175,-7.082571005179844,0.0007580917720256552,16.028,0.183
103.07275415,-0.38175,-7.082571005179844,0.0007580917720256552,16.028,0.183
103.05841829,-0.38566668,-10.52688737136982,0.000755365337778956,16.253,0.257
103.05841829,-0.38566668,-10.52688737136982,0.000755365337778956,16.253,0.257
103.04691466,-0.39022223,-10.54752158807233,0.0007540525542181658,16.525,0.328
103.04691466,-0.39022223,-10.54752158807233,0.0007540525542181658,16.525,0.328
103.03838348,-0.3955,-13.660118718485695,0.0007092553405710063,16.772,0.41
103.03838348,-0.3955,-13.660118718485695,0.0007092553405710063,16.772,0.41
103.03076172,-0.40036112,-10.133281896672697,0.0007548020253985033,17.033,0.494
103.03076172,-0.40036112,-10.133281896672697,0.0007548020253985033,17.033,0.494
