RA,DEC,Instrumental_I,InstrumentalI_err,Known_I,KnownI_err
27.64324188,67.69808197,-16.02471229815845,0.0005590405459837333,9.577,0.001
27.88089561,67.71084595,-15.274715419244258,0.0006875364069620417,11.108,0.008
27.64975739,67.73271942,-13.463343266140694,0.0009112866183003883,13.15,0.008
27.7927494,67.65895844,-12.167603787017587,0.0009652094803711236,14.571,0.013
27.62024498,67.73627472,-14.81533566452006,0.0007636995349130038,11.644,0.003
