RA,DEC,Instrumental_I,InstrumentalI_err,Known_I,KnownI_err
27.64324188,67.69808197,-15.879202234033707,0.0005803211092970727,9.577,0.001
27.88089561,67.71084595,-15.115750805312295,0.000707388406328058,11.108,0.008
27.64975739,67.73271942,-13.383779294195758,0.0008980302655269495,13.15,0.008
27.7927494,67.65895844,-12.147393442718041,0.0009530936101429896,14.571,0.013
27.62024498,67.73627472,-14.740453808102217,0.0007631400729252327,11.644,0.003
