RA,DEC,Instrumental_I,InstrumentalI_err,Known_I,KnownI_err
27.64324188,67.69808197,-15.941648410623879,0.0005594881047808161,9.577,0.001
27.88089561,67.71084595,-15.187074282140092,0.0006782706576343689,11.108,0.008
27.64975739,67.73271942,-13.427839071602147,0.0008580602824389872,13.15,0.008
27.7927494,67.65895844,-12.141877705949579,0.0009056060093201552,14.571,0.013
27.62024498,67.73627472,-14.752767586200106,0.0007381751745087491,11.644,0.003
