RA,DEC,Instrumental_I,InstrumentalI_err,Known_I,KnownI_err
27.64324188,67.69808197,-15.865937633718213,0.0005899182269145342,9.577,0.001
27.88089561,67.71084595,-15.154093582116152,0.0007139204069000123,11.108,0.008
27.64975739,67.73271942,-13.48651268377624,0.0009206898784214228,13.15,0.008
27.7927494,67.65895844,-12.19257871236474,0.0009822494649259134,14.571,0.013
27.62024498,67.73627472,-14.723841261248689,0.0007839046082357086,11.644,0.003
