RA,DEC,Instrumental_B,InstrumentalB_err,Known_B,KnownB_err
27.64324188,67.69808197,-12.819255191136909,0.0011310638436055468,14.533,0.003
27.88089561,67.71084595,-13.576192114859344,0.0010551338594578625,13.583,0.003
27.64975739,67.73271942,-11.66026746199483,0.001192050772868558,15.604,0.006
27.7927494,67.65895844,-12.859748872751318,0.0011313403060420615,14.201,0.007
27.62024498,67.73627472,-10.85202989347139,0.001209215198867118,17.176,0.032
